2025-08-25 21:50:58,595 - INFO - 🌟 每周数据更新程序启动
2025-08-25 21:50:58,606 - INFO - 🚀 开始每周数据更新...
2025-08-25 21:50:58,606 - INFO - ============================================================
2025-08-25 21:50:58,619 - INFO - ✅ 成功连接到MySQL数据库
2025-08-25 21:50:58,619 - INFO - 清空国证指数信息表...
2025-08-25 21:50:58,755 - INFO - 🚀 开始获取国证指数信息表...
2025-08-25 21:50:59,065 - INFO - 📊 获取到 1363 只国证指数信息
2025-08-25 21:50:59,095 - ERROR - ✗ 插入国证指数信息: 'stock_code'
2025-08-25 21:50:59,100 - INFO - ============================================================
2025-08-25 21:50:59,101 - INFO - 📊 本周数据更新统计
2025-08-25 21:50:59,101 - INFO - ============================================================
2025-08-25 21:50:59,101 - INFO - ⏱️  更新耗时: 0:00:00.494107
2025-08-25 21:50:59,101 - INFO - ✅ 无错误
2025-08-25 21:50:59,101 - INFO - ============================================================
2025-08-25 21:50:59,105 - INFO - 🎉 本周数据更新完成！
2025-08-25 21:50:59,105 - INFO - 数据库连接已关闭
2025-08-25 21:50:59,105 - INFO - ✅ 每周数据更新成功完成
2025-08-25 21:54:15,073 - INFO - 🌟 每周数据更新程序启动
2025-08-25 21:54:15,073 - INFO - 🚀 开始每周数据更新...
2025-08-25 21:54:15,074 - INFO - ============================================================
2025-08-25 21:54:15,081 - INFO - ✅ 成功连接到MySQL数据库
2025-08-25 21:54:15,081 - INFO - 清空国证指数信息表...
2025-08-25 21:54:15,166 - INFO - 🚀 开始获取国证指数信息表...
2025-08-25 21:54:15,530 - INFO - 📊 获取到 1363 只国证指数信息
2025-08-25 21:54:16,480 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,490 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,495 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,504 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,512 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,516 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,527 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,530 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,541 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,545 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,555 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,561 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,570 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,579 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,584 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,592 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,600 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,607 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,611 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,625 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,630 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,641 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,650 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,657 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,665 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,672 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,682 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,686 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
2025-08-25 21:54:16,696 - WARNING - 国证指数信息更新失败: (1264, "Out of range value for column 'pe_roll' at row 38")
