stock_code,trade_date,close,pre_close,prev_close,change_pct,change_amount,adj_factor,prev_f,prev_date,data_source,domain,same_factor,eq_violated,judgement,dev
000024,1995-05-18,7.950,5.148,5.130,54.4283,2.802,1.20826162,1.21052632,1995-05-17,TENCENT,pre1996,False,False,possible_legal,0.003508771929824521
000025,1994-08-01,3.650,2.599,2.600,40.4459,1.051,1.20924574,1.20924574,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0003846153846153422
000025,1995-05-18,4.750,3.583,3.580,32.5635,1.167,1.20924574,1.20924574,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0008379888268156742
000026,1994-07-08,8.310,5.518,8.380,50.5967,2.792,1.51804966,1.00000000,1994-07-04,SINA,pre1996,False,False,possible_legal,0.3415274463007161
000026,1994-07-11,5.460,8.312,8.310,-34.3106,-2.852,1.51804966,1.51804966,1994-07-08,SINA,pre1996,True,True,possible_legal,0.00024067388688313977
000026,1994-08-01,6.690,4.787,4.790,39.7524,1.903,1.51804966,1.51804966,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0006263048016701699
000026,1995-05-19,13.000,8.601,8.600,51.1485,4.399,1.51804966,1.51804966,1995-05-17,SINA,pre1996,True,True,possible_legal,0.00011627906976758398
000027,1994-08-01,3.800,2.799,2.800,35.7827,1.001,1.11954059,1.11954059,1994-07-29,SINA,pre1996,True,True,possible_legal,0.00035714285714281784
000027,1997-03-03,11.540,8.675,12.730,33.0227,2.865,1.97943925,1.34876712,1997-02-28,SINA,constrained,False,False,possible_legal,0.31853888452474466
000028,1994-08-01,3.810,2.650,2.650,43.7736,1.160,1.00000000,1.00000000,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000028,1994-09-05,7.010,5.300,5.300,32.2526,1.710,1.10546507,1.10546507,1994-09-02,SINA,pre1996,True,False,possible_legal,0.0
000030,1994-08-01,4.760,3.103,3.100,53.4211,1.657,1.22432432,1.22432432,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0009677419354839076
000030,1995-05-18,5.780,4.270,4.270,35.3728,1.510,1.22432432,1.22432432,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000030,1996-06-12,4.810,3.350,3.350,43.5897,1.460,1.39659686,1.39659686,1996-06-11,SINA,pre1996,True,False,possible_legal,0.0
000031,1994-08-01,4.000,2.813,2.810,42.1875,1.187,1.13706074,1.13706074,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0010676156583630297
000031,1994-08-03,5.200,3.854,3.850,34.9315,1.346,1.13706074,1.13706074,1994-08-02,SINA,pre1996,True,True,possible_legal,0.0010389610389610398
000032,1994-08-01,3.740,2.625,2.620,42.4528,1.115,1.21241830,1.21241830,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0019083969465648447
000032,1994-09-05,7.150,5.047,5.050,41.6667,2.103,1.21241830,1.21241830,1994-09-02,SINA,pre1996,True,True,possible_legal,0.0005940594059406166
000032,1995-05-18,4.460,3.397,3.400,31.3107,1.063,1.21241830,1.21241830,1995-05-17,SINA,pre1996,True,True,possible_legal,0.000882352941176504
000032,1996-04-29,5.320,3.885,3.890,36.9318,1.435,1.35802469,1.35802469,1996-04-26,SINA,pre1996,True,True,possible_legal,0.0012853470437018861
000033,1994-08-01,3.360,2.380,2.380,41.1765,0.980,1.00000000,1.00000000,1994-07-29,TENCENT,pre1996,True,False,possible_legal,0.0
000033,1995-05-19,7.500,3.848,3.900,94.9153,3.652,1.07333333,1.05897436,1995-05-17,TENCENT,pre1996,False,False,possible_legal,0.013333333333333346
000034,1994-08-01,5.000,3.700,3.700,35.1351,1.300,1.00000000,1.00000000,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000034,1995-05-18,5.550,4.056,4.060,36.8201,1.494,1.17823935,1.17823935,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0009852216748767388
000034,1996-07-19,10.090,7.408,7.410,36.2132,2.682,1.46837780,1.46837780,1996-07-18,SINA,pre1996,True,True,possible_legal,0.0002699055330633981
000035,1994-08-01,5.450,4.020,4.020,35.5721,1.430,1.00000000,1.00000000,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000035,1995-05-18,5.650,4.156,4.150,35.9504,1.494,1.16537713,1.16537713,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0014457831325299611
000035,1996-04-29,8.960,5.700,5.700,57.1819,3.260,1.28186969,1.28186969,1996-04-26,SINA,pre1996,True,False,possible_legal,0.0
000035,1996-07-10,6.750,5.088,5.090,32.6687,1.662,1.28186969,1.28186969,1996-07-09,SINA,pre1996,True,True,possible_legal,0.00039292730844789385
000035,2007-01-16,2.510,1.656,2.980,51.5707,0.854,2.30733680,1.28186969,2006-11-24,SINA,constrained,False,False,possible_legal,0.4442953020134228
000036,1994-08-01,3.300,2.210,2.210,49.3213,1.090,1.00000000,1.00000000,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000036,1995-05-18,4.200,2.870,2.870,46.3415,1.330,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000036,1998-08-04,6.810,12.795,12.790,-46.7742,-5.985,1.16342857,1.16342857,1998-05-12,SINA,constrained,True,True,confirmed_dirty,0.0003909304143863004
000036,2006-03-28,2.330,1.458,5.010,59.8443,0.872,6.16701682,1.79411765,2006-03-08,SINA,constrained,False,False,possible_legal,0.7089820359281437
000037,1994-08-01,6.050,4.200,4.200,44.0476,1.850,1.00000000,1.00000000,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000037,1995-05-18,15.800,11.940,11.940,32.3283,3.860,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000038,2013-02-08,13.000,9.532,12.330,36.3854,3.468,1.75618073,1.35788096,2007-04-27,TENCENT,constrained,False,False,possible_legal,0.22692619626926197
000038,2023-06-19,0.620,2.086,3.430,-70.2800,-1.466,5.30645161,3.22740525,2023-04-28,TENCENT,constrained,False,False,possible_legal,0.39183673469387764
000039,1995-05-18,16.530,12.550,12.550,31.7131,3.980,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000040,1995-05-18,8.750,6.470,6.470,35.2396,2.280,1.00000000,1.00000000,1995-05-17,TENCENT,pre1996,True,False,possible_legal,0.0
000045,1994-09-05,9.650,6.780,6.780,42.3304,2.870,1.00000000,1.00000000,1994-09-02,SINA,pre1996,True,False,possible_legal,0.0
000045,1995-05-18,7.830,5.650,5.650,38.5841,2.180,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000046,1995-05-18,8.610,6.467,6.450,33.1361,2.143,1.30851064,1.30851064,1995-05-17,TENCENT,pre1996,True,True,possible_legal,0.0026356589147285983
000046,2006-03-24,5.050,3.848,4.950,31.2238,1.202,6.81584158,5.29482015,2006-02-21,TENCENT,constrained,False,False,possible_legal,0.22262626262626267
000047,1995-05-18,11.380,8.180,8.180,39.1198,3.200,1.00000000,1.00000000,1995-05-17,TENCENT,pre1996,True,False,possible_legal,0.0
000048,1995-05-18,8.880,6.380,6.380,39.1850,2.500,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000049,1995-05-18,10.590,7.280,7.280,45.4670,3.310,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000050,1995-05-18,13.250,9.250,9.250,43.2432,4.000,1.00000000,1.00000000,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000055,2006-04-10,4.100,3.102,5.220,32.1581,0.998,3.01778082,1.79248826,2006-03-15,SINA,constrained,False,False,possible_legal,0.4057471264367816
000068,2008-01-14,9.380,7.056,10.300,32.9397,2.324,2.28061224,1.56177924,2007-10-31,SINA,constrained,False,False,possible_legal,0.31495145631067967
000156,2012-10-19,14.420,0.812,1.250,1675.3968,13.608,1.55124836,1.00679758,2006-03-31,SINA,constrained,False,False,possible_legal,0.35039999999999993
000301,2007-09-03,17.340,12.099,13.040,43.3148,5.241,1.93478261,1.79550081,2007-05-23,SINA,constrained,False,False,possible_legal,0.0721625766871165
000401,1997-07-22,11.420,7.808,13.080,46.2538,3.612,1.67484663,1.00000000,1997-07-21,SINA,constrained,False,False,possible_legal,0.4030581039755352
000403,2013-02-08,19.330,3.163,5.060,511.1903,16.167,4.43616438,2.77258236,2007-04-10,SINA,constrained,False,False,possible_legal,0.374901185770751
000409,2005-05-30,1.870,2.843,2.840,-34.2237,-0.973,2.10899873,2.10899873,2004-04-29,SINA,constrained,True,True,confirmed_dirty,0.001056338028169054
000421,2007-01-09,4.360,3.252,4.460,34.0894,1.108,9.22102009,6.72111411,2006-11-15,SINA,constrained,False,False,possible_legal,0.2708520179372198
000423,2007-06-01,28.200,12.328,17.460,128.7487,15.872,8.56342388,6.04665775,2007-05-15,SINA,constrained,False,False,possible_legal,0.29392898052691874
000425,2006-12-28,6.890,5.144,6.790,33.9414,1.746,6.50000000,4.92432985,2006-12-08,SINA,constrained,False,False,possible_legal,0.24241531664212074
000498,2013-02-08,5.570,3.641,3.640,52.9713,1.929,2.68000000,2.68000000,2008-04-24,SINA,constrained,True,True,confirmed_dirty,0.0002747252747252445
000501,1993-01-03,1.750,,11.000,34.6200,0.450,,1.00000000,1992-12-31,AKSHARE,pre1996,False,False,possible_legal,
000501,1994-08-01,3.900,2.817,2.820,38.4615,1.083,1.61432189,1.61432189,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0010638297872339255
000502,1994-08-01,4.720,2.536,3.330,86.1314,2.184,1.08050847,0.82282282,1994-07-29,TENCENT,pre1996,False,False,possible_legal,0.23843843843843845
000502,1994-09-05,4.620,3.499,3.800,32.0261,1.121,1.74891775,1.61052632,1994-09-02,TENCENT,pre1996,False,False,possible_legal,0.0792105263157894
000502,1995-05-18,3.160,1.937,2.410,63.1206,1.223,1.45569620,1.17012448,1995-05-17,TENCENT,pre1996,False,False,possible_legal,0.19626556016597513
000502,1995-07-19,3.680,1.878,2.480,95.9732,1.802,1.58695652,1.20161290,1995-07-17,TENCENT,pre1996,False,False,possible_legal,0.24274193548387102
000502,1995-07-20,4.560,3.358,3.680,35.7877,1.202,1.73903509,1.58695652,1995-07-19,TENCENT,pre1996,False,False,possible_legal,0.08750000000000001
000502,1996-10-21,8.840,6.318,6.650,39.9270,2.522,2.16855204,2.06015038,1996-10-18,TENCENT,pre1996,False,False,possible_legal,0.049924812030075295
000502,2007-01-10,5.830,3.551,5.820,64.1997,2.279,3.27107866,1.99482759,2006-11-30,TENCENT,constrained,False,False,possible_legal,0.38986254295532646
000502,2022-06-06,0.520,,3.800,-108.4063,,3.00526316,3.00526316,2022-04-29,TENCENT,constrained,True,False,possible_legal,
000502,2022-06-15,0.690,1.164,0.630,-40.7407,-0.474,3.00526316,3.00526316,2022-06-14,TENCENT,constrained,True,True,confirmed_dirty,0.8476190476190475
000502,2022-06-22,0.610,0.384,0.670,58.9744,0.226,3.00526316,3.00526316,2022-06-21,TENCENT,constrained,True,True,confirmed_dirty,0.42686567164179107
000503,1994-08-01,2.890,1.967,1.970,46.9325,0.923,1.65723270,1.65723270,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0015228426395938537
000503,1995-05-18,3.820,2.818,2.820,35.5460,1.002,1.65723270,1.65723270,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0007092198581559502
000503,2006-05-16,9.790,5.738,7.460,70.6022,4.052,8.10279001,6.23286095,2006-03-24,SINA,constrained,False,False,possible_legal,0.2308310991957104
000504,1994-08-01,4.150,2.920,2.920,42.1365,1.230,2.30769231,2.30769231,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000504,1995-05-19,3.510,2.628,2.630,33.5433,0.882,2.41527430,2.41527430,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0007604562737641748
000505,1994-08-01,5.700,4.220,4.220,35.0588,1.480,2.01435407,2.01435407,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000506,1994-08-01,2.920,2.073,2.070,40.8560,0.847,1.23928571,1.23928571,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0014492753623188957
000506,2009-06-05,8.600,3.291,4.440,161.3022,5.309,2.47368421,1.83233533,2007-04-20,SINA,constrained,False,False,possible_legal,0.25878378378378386
000507,1994-08-01,3.790,2.557,2.560,48.2072,1.233,1.96250000,1.96250000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0011718750000000444
000508,1994-08-01,5.500,3.517,4.100,56.3758,1.983,1.27090909,1.09024390,1994-07-29,TENCENT,pre1996,False,False,possible_legal,0.14219512195121947
000508,1994-09-06,12.260,8.907,9.350,37.6437,3.353,1.56280587,1.48877005,1994-09-05,TENCENT,pre1996,False,False,possible_legal,0.047379679144384984
000508,1995-05-18,3.360,2.289,2.690,46.7672,1.071,2.02678571,1.72490706,1995-05-17,TENCENT,pre1996,False,False,possible_legal,0.14907063197026016
000509,1994-08-01,3.970,2.815,2.810,41.0526,1.155,1.35073892,1.35073892,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0017793594306049442
000509,1995-05-18,3.800,2.900,2.900,31.0413,0.900,1.75586854,1.75586854,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000509,1996-10-03,7.040,5.208,5.210,35.1682,1.832,1.88321168,1.88321168,1996-09-27,SINA,pre1996,True,True,possible_legal,0.00038387715930897885
000510,1994-08-01,3.910,2.734,2.730,43.0168,1.176,1.30983104,1.30983104,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0014652014652014665
000510,1995-05-18,4.650,3.411,3.410,36.3167,1.239,1.70284238,1.70284238,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0002932551319647771
000511,1994-08-01,3.410,1.780,2.430,91.5612,1.630,1.33137830,0.97530864,1994-07-29,TENCENT,pre1996,False,False,possible_legal,0.26748971193415644
000511,1994-08-03,3.820,2.858,3.200,33.6609,0.962,1.42408377,1.27187500,1994-08-02,TENCENT,pre1996,False,False,possible_legal,0.10687500000000003
000511,1994-09-05,6.150,4.623,4.960,33.0402,1.527,1.72195122,1.60483871,1994-09-02,TENCENT,pre1996,False,False,possible_legal,0.06794354838709672
000511,1995-05-18,3.970,2.456,3.050,61.6216,1.514,1.50629723,1.21311475,1995-05-17,TENCENT,pre1996,False,False,possible_legal,0.19475409836065571
000513,1994-08-01,5.500,3.792,3.790,45.0304,1.708,1.30000000,1.30000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0005277044854880685
000514,1994-08-01,3.000,2.026,2.030,48.0969,0.974,1.42526316,1.42526316,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0019704433497536966
000514,1995-01-18,6.800,4.000,4.000,70.0000,2.800,1.42526316,1.42526316,1995-01-17,SINA,pre1996,True,False,possible_legal,0.0
000514,1995-01-19,4.010,6.805,6.800,-41.0733,-2.795,1.42526316,1.42526316,1995-01-18,SINA,pre1996,True,True,possible_legal,0.0007352941176470432
000515,1994-08-01,2.810,1.867,1.970,50.5102,0.943,1.04982206,0.99492386,1994-07-29,TENCENT,pre1996,False,False,possible_legal,0.052284263959390856
000515,1996-06-13,7.600,5.058,5.130,50.2591,2.542,1.14473684,1.12865497,1996-06-12,TENCENT,pre1996,False,False,possible_legal,0.014035087719298258
000516,1994-08-01,3.250,2.351,2.350,38.2353,0.899,1.15704388,1.15704388,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0004255319148935701
000516,1995-05-18,7.900,5.739,5.740,37.6506,2.161,1.15704388,1.15704388,1995-05-17,SINA,pre1996,True,True,possible_legal,0.00017421602787462263
000517,1994-08-01,3.280,2.310,2.310,41.9786,0.970,1.61818182,1.61818182,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000517,1995-05-18,4.450,3.300,3.300,34.8315,1.150,1.61818182,1.61818182,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000517,2009-09-11,12.300,2.001,2.000,514.7143,10.299,3.49833611,3.49833611,2006-03-03,SINA,constrained,True,True,confirmed_dirty,0.0004999999999999449
000518,1993-11-08,11.400,8.150,8.150,39.8773,3.250,1.00000000,1.00000000,1993-11-05,SINA,pre1996,True,False,possible_legal,0.0
000518,1994-08-01,2.850,2.033,2.030,40.1639,0.817,1.20000000,1.20000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.001477832512315327
000519,1995-05-19,5.420,3.616,3.620,49.8956,1.804,1.32413793,1.32413793,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0011049723756906087
000520,1994-08-01,4.000,2.850,2.850,40.3465,1.150,1.41634981,1.41634981,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000520,1998-06-20,0.860,,7.460,-78.9200,-3.220,,3.70219273,1998-06-19,AKSHARE,constrained,False,False,possible_legal,
000520,2015-12-18,21.200,2.530,2.530,737.9405,18.670,7.17782910,7.17782910,2013-12-26,SINA,constrained,True,False,possible_legal,0.0
000522,1994-08-01,5.450,4.046,4.020,34.7087,1.404,2.03474207,2.04819277,1994-07-29,TENCENT,pre1996,False,False,possible_legal,0.006467661691542461
000522,1996-09-02,5.350,3.831,3.860,39.6396,1.519,2.31775701,2.29428571,1996-08-30,TENCENT,pre1996,False,False,possible_legal,0.007512953367875626
000523,1994-08-01,5.200,3.799,3.800,36.8741,1.401,1.73547401,1.73547401,1994-07-29,SINA,pre1996,True,True,possible_legal,0.00026315789473681315
000524,1994-08-01,4.880,3.510,3.510,39.0335,1.370,1.53263158,1.53263158,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000525,1994-08-01,3.000,2.058,2.060,45.7490,0.942,1.20000000,1.20000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0009708737864078756
000525,1995-05-19,4.700,3.117,3.120,50.8021,1.583,1.20000000,1.20000000,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0009615384615384979
000526,1994-08-01,3.700,2.608,2.610,41.8530,1.092,1.20000000,1.20000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0007662835249041302
000526,1994-09-26,18.000,12.150,12.150,48.1481,5.850,1.20000000,1.20000000,1994-09-23,SINA,pre1996,True,False,possible_legal,0.0
000526,1994-10-18,15.600,6.058,6.060,157.5251,9.542,1.48104265,1.48104265,1994-10-17,SINA,pre1996,True,True,possible_legal,0.0003300330033002937
000526,1994-10-19,8.610,15.599,15.600,-44.8052,-6.989,1.48104265,1.48104265,1994-10-18,SINA,pre1996,True,True,possible_legal,6.410256410252858e-05
000526,1995-05-18,7.150,5.179,5.180,38.0704,1.971,1.48104265,1.48104265,1995-05-17,SINA,pre1996,True,True,possible_legal,0.00019305019305008607
000526,1996-06-10,7.200,5.444,5.440,32.2581,1.756,1.48104265,1.48104265,1996-06-07,SINA,pre1996,True,True,possible_legal,0.0007352941176469778
000527,1994-08-01,6.550,4.919,4.900,33.1658,1.631,2.01940505,2.03036636,1994-07-29,TENCENT,pre1996,False,False,possible_legal,0.0038775510204080077
000528,1994-08-01,4.300,3.207,3.210,34.0956,1.093,1.50000000,1.50000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0009345794392523718
000529,2009-09-11,8.150,0.870,0.870,836.7647,7.280,3.12618412,3.12618412,2006-04-28,SINA,constrained,True,False,possible_legal,0.0
000530,1994-08-01,3.180,2.381,2.380,33.5664,0.799,1.20000000,1.20000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0004201680672268445
000530,1995-05-18,4.170,3.090,3.090,34.9693,1.080,1.58198614,1.58198614,1995-05-17,SINA,pre1996,True,False,possible_legal,0.0
000531,1994-08-01,3.880,2.724,2.720,42.4490,1.156,1.80000000,1.80000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.001470588235294119
000532,1994-08-01,4.160,3.048,3.050,36.4865,1.112,1.70000000,1.70000000,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0006557377049179606
000533,1994-08-01,3.850,2.850,2.850,35.0877,1.000,1.00000000,1.00000000,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000533,1996-09-02,6.150,4.655,4.650,32.1178,1.495,1.53232462,1.53232462,1996-08-30,SINA,pre1996,True,True,possible_legal,0.001075268817204278
000534,1994-08-01,4.300,3.183,3.180,35.0775,1.117,1.62147887,1.62147887,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0009433962264149904
000535,1995-05-18,4.490,3.340,3.480,34.4123,1.150,1.75723831,1.68496057,1995-05-17,TENCENT,pre1996,False,False,possible_legal,0.0402298850574713
000536,1994-04-21,0.250,,0.170,47.0600,0.080,,,1994-04-20,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-04-27,0.370,,0.270,37.0400,0.100,,,1994-04-26,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-05-13,0.300,,0.220,36.3600,0.080,,,1994-05-12,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-13,0.020,,0.050,-60.0000,-0.030,,,1994-06-10,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-15,0.030,,0.020,50.0000,0.010,,,1994-06-14,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-16,0.050,,0.030,66.6700,0.020,,,1994-06-15,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-17,0.070,,0.050,40.0000,0.020,,,1994-06-16,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-20,0.020,,0.070,-71.4300,-0.050,,,1994-06-17,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-21,0.030,,0.020,50.0000,0.010,,,1994-06-20,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-22,0.040,,0.030,33.3300,0.010,,,1994-06-21,AKSHARE,pre1996,False,False,possible_legal,
000536,1994-06-23,3.070,10.000,0.040,-69.3000,-6.930,1.00000000,,1994-06-22,SINA,pre1996,False,False,possible_legal,249.00000000000003
000536,1994-09-27,9.650,6.800,6.800,41.9118,2.850,1.00000000,1.00000000,1994-09-26,SINA,pre1996,True,False,possible_legal,0.0
000536,1995-05-18,5.450,3.904,3.900,39.5928,1.546,1.13318284,1.13318284,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0010256410256410265
000536,1996-04-05,0.050,,0.030,66.6700,0.020,,,1996-04-04,AKSHARE,pre1996,False,False,possible_legal,
000536,2002-06-28,10.940,7.916,7.920,38.2011,3.024,1.19354839,1.19354839,2002-04-19,SINA,constrained,True,True,confirmed_dirty,0.0005050505050504494
000536,2009-04-09,15.040,5.775,8.660,160.4449,9.265,1.79028698,1.19354839,2009-02-19,SINA,constrained,False,False,possible_legal,0.3331408775981524
000537,1994-08-01,2.850,1.990,1.990,43.2432,0.860,1.11480922,1.11480922,1994-07-29,SINA,pre1996,True,False,possible_legal,0.0
000537,1994-11-11,4.150,3.012,3.010,37.7976,1.138,1.11464191,1.11464191,1994-11-10,SINA,pre1996,True,True,possible_legal,0.0006644518272425993
000537,1995-05-18,3.860,2.891,2.890,33.5404,0.969,1.11464191,1.11464191,1995-05-17,SINA,pre1996,True,True,possible_legal,0.0003460207612456366
000538,1994-08-01,3.480,2.401,2.400,44.9438,1.079,1.11065574,1.11065574,1994-07-29,SINA,pre1996,True,True,possible_legal,0.0004166666666666208
000538,1995-05-18,6.500,4.321,4.320,50.4167,2.179,1.11065574,1.11065574,1995-05-17,SINA,pre1996,True,True,possible_legal,0.00023148148148135317
000540,1994-08-01,4.230,2.970,2.970,42.4242,1.260,1.00000000,1.00000000,1994-07-29,TENCENT,pre1996,True,False,possible_legal,0.0
000540,1995-05-18,7.490,5.280,5.280,41.8561,2.210,1.00000000,1.00000000,1995-05-17,TENCENT,pre1996,True,False,possible_legal,0.0
000540,2007-05-09,11.700,6.184,6.140,89.1900,5.516,5.12618778,5.17020101,2007-02-12,TENCENT,constrained,False,False,possible_legal,0.0071661237785017075
000542,1994-08-01,5.510,4.072,4.060,35.3228,1.438,2.02057361,2.02057361,1994-07-29,TENCENT,pre1996,True,True,possible_legal,0.002955665024630654
000543,1994-01-06,0.540,,0.380,42.1100,0.160,,,1994-01-05,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-02-14,0.360,,0.570,-36.8400,-0.210,,,1994-02-04,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-03-28,0.090,,0.170,-47.0600,-0.080,,,1994-03-25,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-03-29,0.160,,0.090,77.7800,0.070,,,1994-03-28,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-03-30,0.110,,0.160,-31.2500,-0.050,,,1994-03-29,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-04,0.030,,0.060,-50.0000,-0.030,,,1994-04-01,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-06,0.050,,0.030,66.6700,0.020,,,1994-04-05,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-07,0.080,,0.050,60.0000,0.030,,,1994-04-06,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-08,0.030,,0.080,-62.5000,-0.050,,,1994-04-07,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-11,0.020,,0.030,-33.3300,-0.010,,,1994-04-08,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-13,,,0.020,-100.0000,-0.020,,,1994-04-12,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-15,-0.050,,-0.080,37.5000,0.030,,,1994-04-14,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-18,-0.160,,-0.050,-220.0000,-0.110,,,1994-04-15,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-22,-0.240,,-0.170,-41.1800,-0.070,,,1994-04-21,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-27,-0.140,,-0.210,33.3300,0.070,,,1994-04-26,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-04-28,-0.200,,-0.140,-42.8600,-0.060,,,1994-04-27,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-03,-0.090,,-0.150,40.0000,0.060,,,1994-04-29,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-06,-0.020,,-0.080,75.0000,0.060,,,1994-05-05,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-09,0.040,,-0.020,300.0000,0.060,,,1994-05-06,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-11,0.020,,0.040,-50.0000,-0.020,,,1994-05-10,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-13,0.170,,0.020,750.0000,0.150,,,1994-05-12,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-16,0.270,,0.170,58.8200,0.100,,,1994-05-13,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-25,0.120,,0.180,-33.3300,-0.060,,,1994-05-24,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-26,0.060,,0.120,-50.0000,-0.060,,,1994-05-25,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-27,0.040,,0.060,-33.3300,-0.020,,,1994-05-26,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-05-30,-0.090,,0.040,-325.0000,-0.130,,,1994-05-27,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-06-01,-0.120,,-0.070,-71.4300,-0.050,,,1994-05-31,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-06-16,-0.140,,-0.210,33.3300,0.070,,,1994-06-15,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-06-17,-0.070,,-0.140,50.0000,0.070,,,1994-06-16,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-06-20,-0.180,,-0.070,-157.1400,-0.110,,,1994-06-17,AKSHARE,pre1996,False,False,possible_legal,
000543,1994-06-23,3.790,6.200,-0.180,-38.8710,-2.410,1.00000000,,1994-06-22,SINA,pre1996,False,False,possible_legal,
